product_id,category,week,price,discount_pct,units_sold
P009,Grocery,74,7.74,0.0,299
P009,Grocery,75,5.8,0.25,375
P009,Grocery,76,7.74,0.0,235
P009,Grocery,77,7.74,0.0,251
P009,Grocery,78,7.74,0.0,256
P010,Grocery,1,6.93,0.0,246
P010,Grocery,2,6.93,0.0,269
P010,Grocery,3,4.85,0.3,259
P010,Grocery,4,6.93,0.0,233
P010,Grocery,5,6.93,0.0,358
P010,Grocery,6,4.85,0.3,347
P010,Grocery,7,6.93,0.0,290
P010,Grocery,8,6.93,0.0,322
P010,Grocery,9,6.93,0.0,383
P010,Grocery,10,6.93,0.0,317
P010,Grocery,11,6.93,0.0,296
P010,Grocery,12,6.93,0.0,333
P010,Grocery,13,6.93,0.0,258
P010,Grocery,14,5.54,0.2,351
P010,Grocery,15,6.93,0.0,322
P010,Grocery,16,6.93,0.0,358
P010,Grocery,17,6.93,0.0,298
P010,Grocery,18,6.93,0.0,239
P010,Grocery,19,5.89,0.15,300
P010,Grocery,20,6.58,0.05,300
P010,Grocery,21,6.93,0.0,293
P010,Grocery,22,6.93,0.0,304
P010,Grocery,23,6.93,0.0,265
P010,Grocery,24,6.93,0.0,263
P010,Grocery,25,5.89,0.15,346
P010,Grocery,26,6.24,0.1,259
P010,Grocery,27,6.93,0.0,230
P010,Grocery,28,6.93,0.0,257
P010,Grocery,29,5.54,0.2,202
P010,Grocery,30,5.89,0.15,263
P010,Grocery,31,5.89,0.15,204
P010,Grocery,32,6.93,0.0,245
P010,Grocery,33,6.93,0.0,191
P010,Grocery,34,6.93,0.0,224
P010,Grocery,35,6.93,0.0,227
P010,Grocery,36,6.93,0.0,189
P010,Grocery,37,6.93,0.0,214
P010,Grocery,38,6.93,0.0,221
P010,Grocery,39,5.2,0.25,218
P010,Grocery,40,6.93,0.0,239
P010,Grocery,41,6.93,0.0,217
P010,Grocery,42,5.89,0.15,233
P010,Grocery,43,6.93,0.0,198
P010,Grocery,44,6.93,0.0,295
P010,Grocery,45,5.2,0.25,252
P010,Grocery,46,4.85,0.3,274
P010,Grocery,47,6.93,0.0,210
P010,Grocery,48,6.93,0.0,248
P010,Grocery,49,6.93,0.0,228
P010,Grocery,50,5.2,0.25,321
P010,Grocery,51,6.93,0.0,247
P010,Grocery,52,6.93,0.0,288
P010,Grocery,53,6.93,0.0,258
P010,Grocery,54,6.93,0.0,244
P010,Grocery,55,6.93,0.0,235
P010,Grocery,56,6.93,0.0,207
P010,Grocery,57,6.93,0.0,276
P010,Grocery,58,5.54,0.2,260
P010,Grocery,59,6.93,0.0,244
P010,Grocery,60,6.93,0.0,227
P010,Grocery,61,6.58,0.05,286
P010,Grocery,62,6.93,0.0,291
P010,Grocery,63,6.93,0.0,316
P010,Grocery,64,6.93,0.0,289
P010,Grocery,65,4.85,0.3,355
P010,Grocery,66,6.93,0.0,312
P010,Grocery,67,4.85,0.3,363
P010,Grocery,68,6.93,0.0,351
P010,Grocery,69,6.93,0.0,341
P010,Grocery,70,6.93,0.0,258
P010,Grocery,71,6.93,0.0,202
P010,Grocery,72,6.93,0.0,253
P010,Grocery,73,6.93,0.0,332
P010,Grocery,74,6.93,0.0,278
P010,Grocery,75,6.93,0.0,255
P010,Grocery,76,6.93,0.0,225
P010,Grocery,77,6.93,0.0,271
P010,Grocery,78,6.93,0.0,309
P011,Apparel,1,38.97,0.0,158
P011,Apparel,2,38.97,0.0,231
P011,Apparel,3,38.97,0.0,170
P011,Apparel,4,38.97,0.0,153
P011,Apparel,5,38.97,0.0,143
P011,Apparel,6,38.97,0.0,169
P011,Apparel,7,38.97,0.0,167
P011,Apparel,8,38.97,0.0,181
P011,Apparel,9,38.97,0.0,174
P011,Apparel,10,37.02,0.05,248
P011,Apparel,11,38.97,0.0,194
P011,Apparel,12,38.97,0.0,179
P011,Apparel,13,38.97,0.0,185
P011,Apparel,14,38.97,0.0,203
P011,Apparel,15,38.97,0.0,196
P011,Apparel,16,38.97,0.0,188
P011,Apparel,17,38.97,0.0,200
P011,Apparel,18,38.97,0.0,236
P011,Apparel,19,38.97,0.0,220
P011,Apparel,20,38.97,0.0,201
P011,Apparel,21,35.07,0.1,251
P011,Apparel,22,38.97,0.0,189
P011,Apparel,23,38.97,0.0,232
P011,Apparel,24,38.97,0.0,165
P011,Apparel,25,33.12,0.15,201
P011,Apparel,26,38.97,0.0,205
P011,Apparel,27,29.23,0.25,248
P011,Apparel,28,38.97,0.0,206
P011,Apparel,29,35.07,0.1,155
P011,Apparel,30,38.97,0.0,183
P011,Apparel,31,31.18,0.2,213
P011,Apparel,32,38.97,0.0,147
P011,Apparel,33,38.97,0.0,155
P011,Apparel,34,38.97,0.0,159
P011,Apparel,35,38.97,0.0,168
P011,Apparel,36,38.97,0.0,144
P011,Apparel,37,38.97,0.0,117
P011,Apparel,38,29.23,0.25,201
P011,Apparel,39,38.97,0.0,152
P011,Apparel,40,31.18,0.2,204
P011,Apparel,41,38.97,0.0,148
P011,Apparel,42,38.97,0.0,146
P011,Apparel,43,38.97,0.0,145
P011,Apparel,44,38.97,0.0,141
P011,Apparel,45,38.97,0.0,137
P011,Apparel,46,38.97,0.0,166
P011,Apparel,47,38.97,0.0,207
P011,Apparel,48,38.97,0.0,192
P011,Apparel,49,38.97,0.0,181
P011,Apparel,50,38.97,0.0,164
P011,Apparel,51,38.97,0.0,154
P011,Apparel,52,38.97,0.0,195
P011,Apparel,53,38.97,0.0,163
P011,Apparel,54,38.97,0.0,188
P011,Apparel,55,38.97,0.0,197
P011,Apparel,56,38.97,0.0,212
P011,Apparel,57,38.97,0.0,189
P011,Apparel,58,38.97,0.0,157
P011,Apparel,59,38.97,0.0,180
P011,Apparel,60,38.97,0.0,206
P011,Apparel,61,38.97,0.0,138
P011,Apparel,62,38.97,0.0,218
P011,Apparel,63,38.97,0.0,236
P011,Apparel,64,38.97,0.0,180
P011,Apparel,65,38.97,0.0,203
P011,Apparel,66,38.97,0.0,167
P011,Apparel,67,38.97,0.0,173
P011,Apparel,68,38.97,0.0,195
P011,Apparel,69,38.97,0.0,236
P011,Apparel,70,38.97,0.0,228
P011,Apparel,71,29.23,0.25,292
P011,Apparel,72,38.97,0.0,211
P011,Apparel,73,35.07,0.1,210
P011,Apparel,74,38.97,0.0,164
P011,Apparel,75,38.97,0.0,197
P011,Apparel,76,38.97,0.0,186
P011,Apparel,77,38.97,0.0,151
P011,Apparel,78,38.97,0.0,165
P012,Apparel,1,35.63,0.15,236
P012,Apparel,2,41.92,0.0,143
P012,Apparel,3,35.63,0.15,215
P012,Apparel,4,39.82,0.05,167
P012,Apparel,5,41.92,0.0,164
P012,Apparel,6,37.73,0.1,220
P012,Apparel,7,41.92,0.0,221
P012,Apparel,8,41.92,0.0,185
P012,Apparel,9,41.92,0.0,160
P012,Apparel,10,41.92,0.0,227
P012,Apparel,11,41.92,0.0,181
P012,Apparel,12,41.92,0.0,166
P012,Apparel,13,41.92,0.0,188
P012,Apparel,14,41.92,0.0,209
P012,Apparel,15,41.92,0.0,194
P012,Apparel,16,39.82,0.05,195
P012,Apparel,17,41.92,0.0,161
P012,Apparel,18,41.92,0.0,202
P012,Apparel,19,41.92,0.0,194
P012,Apparel,20,37.73,0.1,254
P012,Apparel,21,41.92,0.0,185
P012,Apparel,22,41.92,0.0,174
P012,Apparel,23,41.92,0.0,186
P012,Apparel,24,37.73,0.1,164
P012,Apparel,25,31.44,0.25,321
P012,Apparel,26,41.92,0.0,178
P012,Apparel,27,29.34,0.3,333
P012,Apparel,28,41.92,0.0,172
P012,Apparel,29,41.92,0.0,165
P012,Apparel,30,41.92,0.0,150
P012,Apparel,31,29.34,0.3,238
P012,Apparel,32,41.92,0.0,144
P012,Apparel,33,41.92,0.0,156
P012,Apparel,34,41.92,0.0,193
P012,Apparel,35,41.92,0.0,138
P012,Apparel,36,41.92,0.0,155
P012,Apparel,37,41.92,0.0,146
P012,Apparel,38,41.92,0.0,136
P012,Apparel,39,41.92,0.0,162
P012,Apparel,40,41.92,0.0,150
P012,Apparel,41,41.92,0.0,121
P012,Apparel,42,41.92,0.0,142
P012,Apparel,43,41.92,0.0,156
P012,Apparel,44,37.73,0.1,200
P012,Apparel,45,41.92,0.0,141
P012,Apparel,46,41.92,0.0,122
P012,Apparel,47,41.92,0.0,178
P012,Apparel,48,37.73,0.1,177
P012,Apparel,49,41.92,0.0,154
P012,Apparel,50,41.92,0.0,167
P012,Apparel,51,41.92,0.0,131
P012,Apparel,52,33.54,0.2,223
P012,Apparel,53,41.92,0.0,139
P012,Apparel,54,31.44,0.25,232
P012,Apparel,55,41.92,0.0,154
P012,Apparel,56,41.92,0.0,170
P012,Apparel,57,41.92,0.0,185
P012,Apparel,58,41.92,0.0,183
P012,Apparel,59,41.92,0.0,265
P012,Apparel,60,41.92,0.0,260
P012,Apparel,61,31.44,0.25,289
P012,Apparel,62,35.63,0.15,221
P012,Apparel,63,41.92,0.0,174
P012,Apparel,64,41.92,0.0,216
P012,Apparel,65,41.92,0.0,170
P012,Apparel,66,29.34,0.3,338
P012,Apparel,67,41.92,0.0,226
P012,Apparel,68,41.92,0.0,156
P012,Apparel,69,41.92,0.0,180
P012,Apparel,70,35.63,0.15,240
P012,Apparel,71,41.92,0.0,162
P012,Apparel,72,41.92,0.0,172
P012,Apparel,73,37.73,0.1,186
P012,Apparel,74,41.92,0.0,215
P012,Apparel,75,41.92,0.0,175
P012,Apparel,76,41.92,0.0,164
P012,Apparel,77,41.92,0.0,160
P012,Apparel,78,35.63,0.15,199
P013,Apparel,1,30.8,0.3,211
P013,Apparel,2,44.0,0.0,146
P013,Apparel,3,44.0,0.0,175
P013,Apparel,4,44.0,0.0,149
P013,Apparel,5,30.8,0.3,247
P013,Apparel,6,30.8,0.3,248
P013,Apparel,7,30.8,0.3,264
P013,Apparel,8,44.0,0.0,176
P013,Apparel,9,30.8,0.3,237
P013,Apparel,10,44.0,0.0,145
P013,Apparel,11,44.0,0.0,197
P013,Apparel,12,33.0,0.25,243
P013,Apparel,13,44.0,0.0,155
P013,Apparel,14,44.0,0.0,167
P013,Apparel,15,44.0,0.0,132
P013,Apparel,16,41.8,0.05,204
P013,Apparel,17,44.0,0.0,171
P013,Apparel,18,44.0,0.0,198
P013,Apparel,19,44.0,0.0,169
P013,Apparel,20,44.0,0.0,157
P013,Apparel,21,44.0,0.0,164
P013,Apparel,22,44.0,0.0,193
P013,Apparel,23,44.0,0.0,218
P013,Apparel,24,44.0,0.0,186
P013,Apparel,25,35.2,0.2,179
P013,Apparel,26,41.8,0.05,177
P013,Apparel,27,44.0,0.0,180
P013,Apparel,28,44.0,0.0,162
P013,Apparel,29,44.0,0.0,195
P013,Apparel,30,44.0,0.0,133
P013,Apparel,31,44.0,0.0,142
P013,Apparel,32,44.0,0.0,174
P013,Apparel,33,44.0,0.0,128
P013,Apparel,34,44.0,0.0,172
P013,Apparel,35,44.0,0.0,110
P013,Apparel,36,37.4,0.15,150
P013,Apparel,37,39.6,0.1,122
P013,Apparel,38,44.0,0.0,115
P013,Apparel,39,44.0,0.0,135
P013,Apparel,40,35.2,0.2,172
P013,Apparel,41,44.0,0.0,113
P013,Apparel,42,44.0,0.0,123
P013,Apparel,43,44.0,0.0,126
P013,Apparel,44,44.0,0.0,123
P013,Apparel,45,44.0,0.0,140
P013,Apparel,46,33.0,0.25,196
P013,Apparel,47,44.0,0.0,149
P013,Apparel,48,44.0,0.0,131
P013,Apparel,49,37.4,0.15,172
P013,Apparel,50,33.0,0.25,174
P013,Apparel,51,44.0,0.0,120
P013,Apparel,52,44.0,0.0,156
P013,Apparel,53,33.0,0.25,204
P013,Apparel,54,37.4,0.15,199
P013,Apparel,55,30.8,0.3,239
P013,Apparel,56,44.0,0.0,145
P013,Apparel,57,44.0,0.0,201
P013,Apparel,58,44.0,0.0,187
P013,Apparel,59,44.0,0.0,169
P013,Apparel,60,44.0,0.0,170
P013,Apparel,61,44.0,0.0,157
P013,Apparel,62,33.0,0.25,237
P013,Apparel,63,33.0,0.25,253
P013,Apparel,64,35.2,0.2,177
P013,Apparel,65,44.0,0.0,213
P013,Apparel,66,44.0,0.0,195
P013,Apparel,67,44.0,0.0,160
P013,Apparel,68,44.0,0.0,165
P013,Apparel,69,37.4,0.15,205
P013,Apparel,70,37.4,0.15,219
P013,Apparel,71,44.0,0.0,159
P013,Apparel,72,44.0,0.0,165
P013,Apparel,73,30.8,0.3,212
P013,Apparel,74,44.0,0.0,161
P013,Apparel,75,41.8,0.05,186
P013,Apparel,76,44.0,0.0,150
P013,Apparel,77,44.0,0.0,145
P013,Apparel,78,44.0,0.0,165
P014,Apparel,1,53.0,0.0,293
P014,Apparel,2,53.0,0.0,277
P014,Apparel,3,53.0,0.0,294
P014,Apparel,4,53.0,0.0,320
P014,Apparel,5,53.0,0.0,281
P014,Apparel,6,53.0,0.0,358
P014,Apparel,7,53.0,0.0,305
P014,Apparel,8,53.0,0.0,346
P014,Apparel,9,53.0,0.0,350
P014,Apparel,10,53.0,0.0,347
P014,Apparel,11,53.0,0.0,297
P014,Apparel,12,53.0,0.0,277
P014,Apparel,13,53.0,0.0,309
P014,Apparel,14,53.0,0.0,282
P014,Apparel,15,53.0,0.0,349
P014,Apparel,16,53.0,0.0,262
P014,Apparel,17,53.0,0.0,298
P014,Apparel,18,53.0,0.0,294
P014,Apparel,19,53.0,0.0,315
P014,Apparel,20,53.0,0.0,294
P014,Apparel,21,53.0,0.0,270
P014,Apparel,22,53.0,0.0,325
P014,Apparel,23,53.0,0.0,240
P014,Apparel,24,53.0,0.0,274
P014,Apparel,25,53.0,0.0,241
P014,Apparel,26,47.7,0.1,313
P014,Apparel,27,53.0,0.0,247
P014,Apparel,28,37.1,0.3,517
P014,Apparel,29,53.0,0.0,226
P014,Apparel,30,53.0,0.0,293
P014,Apparel,31,53.0,0.0,281
P014,Apparel,32,53.0,0.0,254
P014,Apparel,33,53.0,0.0,217
P014,Apparel,34,53.0,0.0,228
P014,Apparel,35,53.0,0.0,248
P014,Apparel,36,53.0,0.0,205
P014,Apparel,37,53.0,0.0,253
P014,Apparel,38,53.0,0.0,240
P014,Apparel,39,53.0,0.0,293
P014,Apparel,40,45.05,0.15,362
P014,Apparel,41,53.0,0.0,244
P014,Apparel,42,53.0,0.0,206
P014,Apparel,43,37.1,0.3,386
P014,Apparel,44,53.0,0.0,218
P014,Apparel,45,53.0,0.0,289
P014,Apparel,46,53.0,0.0,287
P014,Apparel,47,53.0,0.0,297
P014,Apparel,48,47.7,0.1,395
P014,Apparel,49,53.0,0.0,241
P014,Apparel,50,53.0,0.0,291
P014,Apparel,51,53.0,0.0,252
P014,Apparel,52,53.0,0.0,255
P014,Apparel,53,53.0,0.0,270
P014,Apparel,54,53.0,0.0,218
P014,Apparel,55,53.0,0.0,310
P014,Apparel,56,53.0,0.0,291
P014,Apparel,57,53.0,0.0,308
P014,Apparel,58,53.0,0.0,257
P014,Apparel,59,53.0,0.0,288
P014,Apparel,60,37.1,0.3,546
P014,Apparel,61,53.0,0.0,263
P014,Apparel,62,53.0,0.0,305
P014,Apparel,63,53.0,0.0,288
P014,Apparel,64,53.0,0.0,300
P014,Apparel,65,53.0,0.0,343
P014,Apparel,66,53.0,0.0,269
P014,Apparel,67,53.0,0.0,337
P014,Apparel,68,45.05,0.15,415
P014,Apparel,69,45.05,0.15,380
P014,Apparel,70,53.0,0.0,274
P014,Apparel,71,42.4,0.2,379
P014,Apparel,72,53.0,0.0,328
P014,Apparel,73,53.0,0.0,325
P014,Apparel,74,45.05,0.15,367
P014,Apparel,75,45.05,0.15,408
P014,Apparel,76,53.0,0.0,252
P014,Apparel,77,53.0,0.0,263
P014,Apparel,78,53.0,0.0,282
P015,Apparel,1,49.73,0.0,188
P015,Apparel,2,49.73,0.0,185
P015,Apparel,3,49.73,0.0,195
P015,Apparel,4,49.73,0.0,218
P015,Apparel,5,49.73,0.0,217
P015,Apparel,6,42.27,0.15,288
P015,Apparel,7,39.78,0.2,257
P015,Apparel,8,49.73,0.0,207
P015,Apparel,9,49.73,0.0,209
P015,Apparel,10,49.73,0.0,221
P015,Apparel,11,49.73,0.0,191
P015,Apparel,12,49.73,0.0,221
P015,Apparel,13,49.73,0.0,240
P015,Apparel,14,49.73,0.0,265
P015,Apparel,15,49.73,0.0,235
P015,Apparel,16,42.27,0.15,380
P015,Apparel,17,49.73,0.0,244
P015,Apparel,18,49.73,0.0,204
P015,Apparel,19,49.73,0.0,232
P015,Apparel,20,49.73,0.0,280
P015,Apparel,21,49.73,0.0,213
P015,Apparel,22,44.76,0.1,218
P015,Apparel,23,49.73,0.0,235
P015,Apparel,24,49.73,0.0,174
P015,Apparel,25,49.73,0.0,197
P015,Apparel,26,49.73,0.0,197
P015,Apparel,27,49.73,0.0,154
P015,Apparel,28,49.73,0.0,174
P015,Apparel,29,49.73,0.0,199
P015,Apparel,30,49.73,0.0,180
P015,Apparel,31,49.73,0.0,206
P015,Apparel,32,49.73,0.0,192
P015,Apparel,33,49.73,0.0,191
P015,Apparel,34,49.73,0.0,189
P015,Apparel,35,34.81,0.3,288
P015,Apparel,36,49.73,0.0,184
P015,Apparel,37,49.73,0.0,169
P015,Apparel,38,49.73,0.0,180
P015,Apparel,39,49.73,0.0,147
P015,Apparel,40,49.73,0.0,194
P015,Apparel,41,49.73,0.0,152
P015,Apparel,42,49.73,0.0,181
P015,Apparel,43,49.73,0.0,180
P015,Apparel,44,49.73,0.0,169
P015,Apparel,45,49.73,0.0,165
P015,Apparel,46,49.73,0.0,144
P015,Apparel,47,49.73,0.0,227
P015,Apparel,48,49.73,0.0,177
P015,Apparel,49,49.73,0.0,182
P015,Apparel,50,39.78,0.2,309
P015,Apparel,51,49.73,0.0,228
P015,Apparel,52,34.81,0.3,298
P015,Apparel,53,49.73,0.0,190
P015,Apparel,54,49.73,0.0,208
P015,Apparel,55,49.73,0.0,282
P015,Apparel,56,34.81,0.3,363
P015,Apparel,57,49.73,0.0,233
P015,Apparel,58,49.73,0.0,205
P015,Apparel,59,49.73,0.0,245
P015,Apparel,60,34.81,0.3,409
P015,Apparel,61,49.73,0.0,242
P015,Apparel,62,49.73,0.0,255
P015,Apparel,63,49.73,0.0,236
P015,Apparel,64,49.73,0.0,277
P015,Apparel,65,39.78,0.2,376
P015,Apparel,66,49.73,0.0,252
P015,Apparel,67,49.73,0.0,261
P015,Apparel,68,39.78,0.2,327
P015,Apparel,69,49.73,0.0,213
P015,Apparel,70,47.24,0.05,251
P015,Apparel,71,42.27,0.15,305
P015,Apparel,72,49.73,0.0,216
P015,Apparel,73,49.73,0.0,287
P015,Apparel,74,37.3,0.25,447
P015,Apparel,75,49.73,0.0,204
P015,Apparel,76,49.73,0.0,203
P015,Apparel,77,34.81,0.3,383
P015,Apparel,78,49.73,0.0,227
P016,HomeGoods,1,32.22,0.0,314
P016,HomeGoods,2,32.22,0.0,313
P016,HomeGoods,3,32.22,0.0,246
P016,HomeGoods,4,32.22,0.0,387
P016,HomeGoods,5,27.39,0.15,340
P016,HomeGoods,6,32.22,0.0,303
P016,HomeGoods,7,32.22,0.0,310
P016,HomeGoods,8,22.55,0.3,569
P016,HomeGoods,9,32.22,0.0,354
P016,HomeGoods,10,25.78,0.2,468
P016,HomeGoods,11,32.22,0.0,438
P016,HomeGoods,12,32.22,0.0,377
P016,HomeGoods,13,32.22,0.0,386
P016,HomeGoods,14,32.22,0.0,381
P016,HomeGoods,15,32.22,0.0,492
P016,HomeGoods,16,32.22,0.0,329
P016,HomeGoods,17,24.16,0.25,369
P016,HomeGoods,18,25.78,0.2,429
P016,HomeGoods,19,32.22,0.0,339
P016,HomeGoods,20,27.39,0.15,367
P016,HomeGoods,21,30.61,0.05,384
P016,HomeGoods,22,32.22,0.0,313
P016,HomeGoods,23,32.22,0.0,325
P016,HomeGoods,24,32.22,0.0,278
P016,HomeGoods,25,32.22,0.0,290
P016,HomeGoods,26,30.61,0.05,311
P016,HomeGoods,27,32.22,0.0,319
P016,HomeGoods,28,32.22,0.0,362
P016,HomeGoods,29,32.22,0.0,248
P016,HomeGoods,30,32.22,0.0,239
P016,HomeGoods,31,22.55,0.3,273
P016,HomeGoods,32,29.0,0.1,331
P016,HomeGoods,33,25.78,0.2,358
P016,HomeGoods,34,22.55,0.3,384
P016,HomeGoods,35,32.22,0.0,263
P016,HomeGoods,36,32.22,0.0,247
P016,HomeGoods,37,32.22,0.0,303
P016,HomeGoods,38,32.22,0.0,333
P016,HomeGoods,39,32.22,0.0,254
P016,HomeGoods,40,27.39,0.15,269
P016,HomeGoods,41,32.22,0.0,312
P016,HomeGoods,42,32.22,0.0,308
P016,HomeGoods,43,32.22,0.0,237
P016,HomeGoods,44,32.22,0.0,258
P016,HomeGoods,45,32.22,0.0,229
P016,HomeGoods,46,24.16,0.25,329
P016,HomeGoods,47,29.0,0.1,291
P016,HomeGoods,48,32.22,0.0,290
P016,HomeGoods,49,32.22,0.0,284
P016,HomeGoods,50,30.61,0.05,339
P016,HomeGoods,51,25.78,0.2,283
P016,HomeGoods,52,30.61,0.05,373
P016,HomeGoods,53,32.22,0.0,354
P016,HomeGoods,54,32.22,0.0,275
P016,HomeGoods,55,32.22,0.0,263
P016,HomeGoods,56,32.22,0.0,347
P016,HomeGoods,57,27.39,0.15,410
P016,HomeGoods,58,29.0,0.1,396
P016,HomeGoods,59,32.22,0.0,444
P016,HomeGoods,60,25.78,0.2,378
P016,HomeGoods,61,32.22,0.0,344
P016,HomeGoods,62,25.78,0.2,361
P016,HomeGoods,63,29.0,0.1,351
P016,HomeGoods,64,32.22,0.0,424
P016,HomeGoods,65,27.39,0.15,346
P016,HomeGoods,66,32.22,0.0,322
P016,HomeGoods,67,24.16,0.25,428
P016,HomeGoods,68,25.78,0.2,370
P016,HomeGoods,69,24.16,0.25,370
P016,HomeGoods,70,32.22,0.0,412
P016,HomeGoods,71,32.22,0.0,403
P016,HomeGoods,72,32.22,0.0,335
P016,HomeGoods,73,32.22,0.0,371
P016,HomeGoods,74,25.78,0.2,417
P016,HomeGoods,75,32.22,0.0,342
P016,HomeGoods,76,32.22,0.0,312
P016,HomeGoods,77,29.0,0.1,375
P016,HomeGoods,78,32.22,0.0,279
P017,HomeGoods,1,33.65,0.0,95
P017,HomeGoods,2,30.29,0.1,99
P017,HomeGoods,3,33.65,0.0,82
P017,HomeGoods,4,23.55,0.3,138
P017,HomeGoods,5,33.65,0.0,98
P017,HomeGoods,6,33.65,0.0,108
P017,HomeGoods,7,33.65,0.0,94
P017,HomeGoods,8,33.65,0.0,84
P017,HomeGoods,9,33.65,0.0,110
P017,HomeGoods,10,33.65,0.0,107
P017,HomeGoods,11,33.65,0.0,108
P017,HomeGoods,12,33.65,0.0,111
P017,HomeGoods,13,33.65,0.0,77
P017,HomeGoods,14,28.6,0.15,111
P017,HomeGoods,15,33.65,0.0,108
P017,HomeGoods,16,33.65,0.0,100
P017,HomeGoods,17,33.65,0.0,99
P017,HomeGoods,18,28.6,0.15,100
P017,HomeGoods,19,23.55,0.3,134
P017,HomeGoods,20,33.65,0.0,113
P017,HomeGoods,21,33.65,0.0,97
P017,HomeGoods,22,26.92,0.2,168
P017,HomeGoods,23,33.65,0.0,84
P017,HomeGoods,24,31.97,0.05,94
P017,HomeGoods,25,33.65,0.0,95
P017,HomeGoods,26,33.65,0.0,93
P017,HomeGoods,27,33.65,0.0,105
P017,HomeGoods,28,33.65,0.0,104
P017,HomeGoods,29,33.65,0.0,79
P017,HomeGoods,30,33.65,0.0,76
P017,HomeGoods,31,33.65,0.0,88
P017,HomeGoods,32,33.65,0.0,83
P017,HomeGoods,33,33.65,0.0,98
P017,HomeGoods,34,33.65,0.0,97
P017,HomeGoods,35,33.65,0.0,91
P017,HomeGoods,36,25.24,0.25,102
P017,HomeGoods,37,33.65,0.0,77
P017,HomeGoods,38,33.65,0.0,68
P017,HomeGoods,39,33.65,0.0,66
P017,HomeGoods,40,33.65,0.0,96
P017,HomeGoods,41,33.65,0.0,86
P017,HomeGoods,42,33.65,0.0,89
P017,HomeGoods,43,33.65,0.0,61
P017,HomeGoods,44,33.65,0.0,79
P017,HomeGoods,45,26.92,0.2,100
P017,HomeGoods,46,33.65,0.0,86
P017,HomeGoods,47,33.65,0.0,71
P017,HomeGoods,48,33.65,0.0,71
P017,HomeGoods,49,33.65,0.0,86
P017,HomeGoods,50,33.65,0.0,77
P017,HomeGoods,51,33.65,0.0,98
P017,HomeGoods,52,33.65,0.0,82
P017,HomeGoods,53,28.6,0.15,100
P017,HomeGoods,54,33.65,0.0,90
P017,HomeGoods,55,33.65,0.0,98
P017,HomeGoods,56,33.65,0.0,84
P017,HomeGoods,57,33.65,0.0,98
P017,HomeGoods,58,30.29,0.1,114
P017,HomeGoods,59,33.65,0.0,111
P017,HomeGoods,60,30.29,0.1,86
P017,HomeGoods,61,33.65,0.0,115
P017,HomeGoods,62,33.65,0.0,102
P017,HomeGoods,63,33.65,0.0,108
P017,HomeGoods,64,33.65,0.0,113
P017,HomeGoods,65,33.65,0.0,95
P017,HomeGoods,66,33.65,0.0,119
P017,HomeGoods,67,33.65,0.0,99
P017,HomeGoods,68,33.65,0.0,102
P017,HomeGoods,69,33.65,0.0,117
P017,HomeGoods,70,33.65,0.0,77
P017,HomeGoods,71,31.97,0.05,114
P017,HomeGoods,72,25.24,0.25,132
P017,HomeGoods,73,33.65,0.0,92
P017,HomeGoods,74,33.65,0.0,114
P017,HomeGoods,75,33.65,0.0,106
P017,HomeGoods,76,33.65,0.0,116
P017,HomeGoods,77,30.29,0.1,81
P017,HomeGoods,78,33.65,0.0,80
P018,HomeGoods,1,28.31,0.0,464
P018,HomeGoods,2,28.31,0.0,308
P018,HomeGoods,3,28.31,0.0,379
P018,HomeGoods,4,28.31,0.0,416
P018,HomeGoods,5,25.48,0.1,447
P018,HomeGoods,6,28.31,0.0,366
P018,HomeGoods,7,28.31,0.0,390
P018,HomeGoods,8,28.31,0.0,507
P018,HomeGoods,9,28.31,0.0,397
P018,HomeGoods,10,28.31,0.0,405
P018,HomeGoods,11,28.31,0.0,381
P018,HomeGoods,12,28.31,0.0,505
P018,HomeGoods,13,26.89,0.05,615
P018,HomeGoods,14,28.31,0.0,404
P018,HomeGoods,15,28.31,0.0,457
P018,HomeGoods,16,28.31,0.0,439
P018,HomeGoods,17,28.31,0.0,477
P018,HomeGoods,18,28.31,0.0,429
P018,HomeGoods,19,28.31,0.0,490
P018,HomeGoods,20,24.06,0.15,583
P018,HomeGoods,21,26.89,0.05,479
P018,HomeGoods,22,28.31,0.0,354
P018,HomeGoods,23,28.31,0.0,444
P018,HomeGoods,24,28.31,0.0,405
P018,HomeGoods,25,28.31,0.0,414
P018,HomeGoods,26,22.65,0.2,401
P018,HomeGoods,27,28.31,0.0,488
P018,HomeGoods,28,28.31,0.0,357
P018,HomeGoods,29,28.31,0.0,349
P018,HomeGoods,30,28.31,0.0,356
P018,HomeGoods,31,28.31,0.0,320
P018,HomeGoods,32,26.89,0.05,318
P018,HomeGoods,33,28.31,0.0,354
P018,HomeGoods,34,28.31,0.0,343
P018,HomeGoods,35,24.06,0.15,418
P018,HomeGoods,36,28.31,0.0,370
P018,HomeGoods,37,28.31,0.0,346
P018,HomeGoods,38,28.31,0.0,320
P018,HomeGoods,39,28.31,0.0,319
P018,HomeGoods,40,28.31,0.0,330
P018,HomeGoods,41,22.65,0.2,421
P018,HomeGoods,42,25.48,0.1,383
P018,HomeGoods,43,28.31,0.0,256
P018,HomeGoods,44,28.31,0.0,305
P018,HomeGoods,45,28.31,0.0,332
P018,HomeGoods,46,28.31,0.0,359
P018,HomeGoods,47,28.31,0.0,332
P018,HomeGoods,48,26.89,0.05,369
P018,HomeGoods,49,28.31,0.0,327
